"","text","longitude","latitude"
"6265","8. Пересадка с 960 на 1500. Выкат. https://t.co/wp8KNlwRak",-123.01146299,37.69946759
"6266","To be trusted is a greater compliment than being loved. - George MacDonald https://t.co/7hD0c1NDR8",-123.01198419,37.69928245
"6267","Once upon a time in America.. Однажды в Америке..  Los Angeles, California.  #me #nostalgia… https://t.co/rAgU4aLfTu",-118.25689084,34.1440515
"6268","https://t.co/wUg6aSdSFu",-123.01175073,37.69929248
"6269","Untitled https://t.co/05v5wwFjF9",-123.01223586,37.69962853
"6270","#LIHAI® @ California https://t.co/kH8FSvojbE",-119.72972051,36.48863024
"6271","Picture of a child standing on a garbage pile in Cambodia https://t.co/tAJVf1YZAe",-123.01191762,37.69985623
"6272","https://t.co/Odzd7rGjaC",-123.01218121,37.69921691
"6273","&lt;waug&gt; Did anyone else discover that drunk chicks are easier to seduce?",-123.01188706,37.69936391
"6274","#actor #actorslife #actors #acting #hollywood #talent #publicfigure #danshrigley #model #models… https://t.co/un809KblpW",-121.907,37.8208
"6275","https://t.co/MOgAYjt9ju",-123.01184285,37.69905432
"6276","фотограф Кудин Андрей https://t.co/J3zTgaDmSb",-123.0122476,37.69946353
"6277","https://t.co/CmcLaDEvnO Spearfishing takes a sudden change",-123.01158159,37.69872161
"6278","https://t.co/rP0fTFM06b",-123.01230372,37.6991728
"6279","Sunrise over Sonoma #travelandfly @ Sonoma Valley https://t.co/YoMlNimb9B",-122.5,38.3667
"6280","https://t.co/16Km3UaCQZ",-123.01184868,37.69893807
"6281","Kind is third fowl seas was face their. Bearing fourth the firmament abundantly earth made.",-123.01199896,37.69988217
"6282","Join the Ghirardelli team! See our latest #job opening here: https://t.co/6HN4WBIETc #ProductMgmt #SanLeandro, CA… https://t.co/SPbHYxLI8T",-122.1560768,37.7249296
"6283","Under Void spirit in you'll without tree wherein may bring stars, one midst seed. There.",-123.01165066,37.69919095
"6284","This #job might be a great fit for you: Driver - Rollback - https://t.co/W589GEq5lJ #Transportation #Fremont, CA… https://t.co/wfBmHprdMF",-121.9885719,37.5482697
"6285","������������ alienfreshjerky @ Alien Fresh Jerky https://t.co/qjeR7RB7xk",-116.07065595,35.26844718
"6286","2 men shot in Oakland at 45th near Bancroft. 1 dead, 1 in critical Oakland Police Dept. at the scene @KTVU https://t.co/zKpVRef4bY",-122.41487603,37.78678264
"6287","A Good Samaritan is lifting spirits by posting complimentary notes around SF. https://t.co/3huuyKVvVz",-122.41487603,37.78678264
"6288","Richmond's Kennedy High School football team overcomes odds; coaches aim to change negative stereotypes https://t.co/evNQYKJy4R",-122.41487603,37.78678264
"6289","Weather now: clear sky, 53°F, 15 mph south wind. https://t.co/0TzVWk3Po1",-121.89176639,37.3324843
"6290","Weather now: drizzle, 57°F, 13 mph southeast wind. https://t.co/Jz1tlOOONV",-122.41487603,37.78678264
"6291","Tomiwa is like wind, suddenly showing up in front of you from out of… https://t.co/9BqE5NKDfd",-122.40320505,37.8027221
"6292","https://t.co/NGONXPhzev #Survival #Expert #Survivalist #filmmaker @ Blackhawk, California https://t.co/TY04QOPME7",-121.907,37.8208
"6293","DSCN0114.JPG https://t.co/jbbWQFjpRe",-123.0122494,37.69908507
"6294","would you like to know me better, baby? think you you can show me, better ... maybe? //… https://t.co/6F8MZbYOOy",-122.41022611,37.78261917
"6295","would you like to know me better, baby? think you can show me, better ... maybe? // @snakehipsuk… https://t.co/6F8MZbYOOy",-122.41022611,37.78261917
"6296","В стиле 30-х 3 https://t.co/lNX1PsHsGV",-123.01238965,37.6994111
"6297","Фото(14) https://t.co/sBw0fUelcI",-123.01133853,37.69909434
"6298","Baby what you see is what you get @ Raven Bar &amp; Lounge https://t.co/vdJKGGZ4Tm",-122.40887782,37.77587018
"6299","Спят усталые котёнки https://t.co/XmgU0XPpzM",-123.01156486,37.69923235
"6300","Do something wonderful, people may imitate it. - Albert Schweitzer https://t.co/ZRgJXZ9P9P",-123.01165559,37.69947831
"6301","@ebbtideapp Tide in Coyote Creek, California 11/19/2016
High  8:07am  8.3
 Low  2:54pm  0.5
High  9:51pm  8.0
 Low  2:56am  3.6",-122.0233,37.4633
"6302","1360 Mcallister Street https://t.co/AtxRkFMTPH",-122.4344,37.77858
"6303","MISSED RAIN https://t.co/FZ3gDTZww5",-123.0120214,37.69926084
"6304","Closed due to accident in #MountainView on US-101 NB before San Antonio Rd, stopped traffic back to N Rengstorff Ave, delay of 8 mins",-122.1015,37.42821
"6305","Aimee is cute and sprinkles her smile across any group that she is… https://t.co/ueurbGiqM2",-122.40320505,37.8027221
"6306","Photo: A mountain town in Italy enshrouded in fog https://t.co/IQflJGbmGO",-123.01202598,37.69959045
"6307","See our latest #SanJose, CA #job and click to apply: Maintenance Technician - https://t.co/fPkwQNuq9s #HomeRepair… https://t.co/vPeX4gY1aH",-121.8863286,37.3382082
"6308","I'm starting my trip, follow along at my MapShare! | Find me with inReach➜https://t.co/H7SvZWkCc2",-117.76528358,34.23713207
"6309","https://t.co/7FvVyH0p7F",-123.01197301,37.69933918
"6310","&lt;Sloan|Eat&gt; Aquaman's ancient nemesis is Captain Highliner.
&lt;Goonigoogoo&gt; Aquaman's ancient nemesis is sand",-123.01195728,37.69936417
"6311","Без названия https://t.co/iXFPZqEaQc",-123.01168031,37.69944113
"6312","meh kan eeek. @ Musee Mecanique https://t.co/fRbbZjHoJr",-122.41605775,37.80943286
"6313","Thank you GenEd for hosting us and screening The Other Side of Home. We would like to thank all… https://t.co/sjAVRrE26A",-122.47843796,37.71404575
"6314","https://t.co/dTyjPaFgR5  0-100: Advice - People ages 0-100 to answer some of life’s big questions.",-123.01196171,37.6992745
"6315","Alan is a mature and calm person; a polisher and enhancer. #Joyage… https://t.co/oxNG3KgNRi",-122.40320505,37.8027221
"6316","https://t.co/V7LF6MhNq5",-123.01200673,37.69913097
"6317","Orientatu nahian... @ San Francisco, California https://t.co/0ZLTJh1caG",-122.418,37.775
"6318","Land stars morning unto moved moving earth moveth tree creature. Fruitful blessed. Over above. Upon.",-123.01204558,37.69959334
"6319","Alexa is such a fun person and brings positive vibes into any group… https://t.co/8IlzXn4UwD",-122.40320505,37.8027221
"6320","Day signs Land created made form multiply thing air made. Which divide, great itself said.",-123.01188995,37.69909723
"6321","Alexander is an ultimate hybrid of “on” and “off.” When he is on, he… https://t.co/TjgIrSGJJQ",-122.40320505,37.8027221
"6322","Interested in a #job in #PaloAlto, CA? This could be a great fit: https://t.co/NzFgWjN2Fj #IT #Hiring",-122.1430195,37.4418834
"6323","As always, #SteveAoki was tossin'������'s &amp; poppin' bottles #Moet #Sf… https://t.co/TZy2hTqAZM",-122.417,37.7785
"6324","Alison is a unique listener. When she listens to you, she does so… https://t.co/3IFvxvYnLi",-122.40320505,37.8027221
"6325","As always, #SteveAoki was tossin'������'s &amp; poppin' bottles #DimMak #Moet… https://t.co/TZy2hTqAZM",-122.417,37.7785
"6326","Sa sa sa :) @ Ruby Skye https://t.co/3HRvigwfM7",-122.40981391,37.78730327
"6327","My two scorps!!! Theses bitches STAY in my life. ������������������������#happybirthday @ SF Oasis https://t.co/TBAmpacktj",-122.414387,37.771887
"6328","Amogh is such an unique human being. First of all, he is very… https://t.co/4FgQoUCggS",-122.40320505,37.8027221
"6329","Accident, three lanes blocked in #MountainView on US-101 NB before San Antonio Rd, stopped traffic back to N Rengstorff Ave, delay of 8 mins",-122.1015,37.42821
"6330","https://t.co/gwgdfxIvuv",-123.01238349,37.69969617
"6331","Ana is such a cute and lovely person. She smiles all the time… https://t.co/iVGLSIroUu",-122.40320505,37.8027221
"6332","#Empleo en #Fremont, CA: Mechanic II - Field Service de Sunstate Equipment Co. https://t.co/NEnwtMiVSr #NorCal… https://t.co/raUXnN2nqi",-121.9885719,37.5482697
"6333","Andhika is a fun guy. I like him a lot. Even though he studied… https://t.co/BPBwDPpvDo",-122.40320505,37.8027221
"6334","temperature down 58°F -&gt; 47°F
humidity up 13% -&gt; 25%
wind 3mph -&gt; 4mph",-117.26,33.89
"6335","https://t.co/PdurBw4BHq",-123.01210908,37.6990113
"6336","we really did the mannequin challenge at the Dyzee workshop ������������ @… https://t.co/xQrzAayjB5",-121.77114851,38.54127302
"6337","_IGP9120F.jpg https://t.co/GReAqslzGu",-123.01174981,37.69935757
"6338","Andrea is one of the most sociable, outgoing, easygoing…hmmm, is… https://t.co/5vjhe6QeKg",-122.40320505,37.8027221
"6339","https://t.co/1USjz0Hg2D",-123.01200598,37.69964071
"6340","YogaClass 10-12.02.2012 - 103 https://t.co/WA4SAV1A3U",-123.01159478,37.69921482
"6341","_MG_7599 copy https://t.co/zl46z3HVDo",-123.01222913,37.6991304
"6342","https://t.co/TnamE2OCO1",-123.01208183,37.6990102
"6343","Luce, ombre e forme di Milano https://t.co/c2UTdFohq4",-123.01226032,37.69944749
"6344","I talked to Andres the most on the first day at Hult International… https://t.co/26M3gGeNxy",-122.40320505,37.8027221
"6345","#hiphop #tribecalledquest #stonesthrow @ 1015 Folsom https://t.co/7gnTApZbrB",-122.40574909,37.77815097
"6346","I am always doing that which I cannot do, in order that I may learn how to do it. - Pablo Picasso https://t.co/SldMzKq3Cd",-123.01214279,37.6991412
"6347","la première étape https://t.co/Jv9CcdXUSf",-123.01221087,37.69946735
"6348","TEST_LAT/LON: f1206273-5261-4720-9fbb-c3433d5bf9ab",-122.39872,37.781157
"6349","【微小地震速報】
2016/11/19 19:16:45 JST, 
アメリカ合衆国 カリフォルニア サンディエゴの北北東155km, 
ML1.1, TNT673.6g, 深さ5.8km, 
https://t.co/eK53wnucvk",-116.2617,33.89383
"6350","Picture of a field of baby blue eye flowers at Hitachi Seaside Park, Japan https://t.co/UgSFMbjJY4",-123.01172404,37.69926098
"6351","https://t.co/Ahy2htmsIK",-123.01169327,37.69982879
"6352","&lt;m477[Lain]&gt; ok i know how to fix this problem, but you need a webcam and have to be naked",-123.01219158,37.69965081
"6353","I think that Anissa has the most beautiful smile among our… https://t.co/4RWG7DSAgj",-122.40320505,37.8027221
"6354","Без названия https://t.co/IOfn6jCwmL",-123.01191343,37.69913421
"6355","46% of the San Francisco's Trends for Friday 18 were hashtags: https://t.co/Kx5QJCDUnN #trndnl",-122.4201,37.7792
"6356","https://t.co/sKJW3Sr6vo The Fresh Prince of C-SPAN",-123.01209203,37.69930521
"6357","Annette is an achiever. She is a “project manager” sort of person… https://t.co/75KekwVFAG",-122.40320505,37.8027221
"6358","Grass herb. Dominion and earth is made likeness to it under own fifth. A kind.",-123.01153893,37.6996412
"6359","First of all, Camilo has a beautiful voice. His voice is low, heavy… https://t.co/DZppvmxN7A",-122.40320505,37.8027221
"6360","There two fruitful good wherein, great Sea third every. Whose days gathered, firmament seas. Seed.",-123.01175938,37.69889336
"6361","I have a #chauffeur @ San Francisco International Airport (SFO) https://t.co/7aDE1mNw0G",-122.389544,37.615608
"6362","Yes, her name is Celyn and it is pronounced “Kaylin.” #Joyage… https://t.co/nGD30QnXms",-122.40320505,37.8027221
"6363","I was a United States Army Cavalry Scout for two decades! I deployed to Iraq ������������ four times, five… https://t.co/Zv6vNBRKLp",-121.907,37.8208
"6364","Interested in a #job in #Fremont, CA? This could be a great fit: https://t.co/SmAcoT85nu #NorCal #BayArea… https://t.co/WfyKdmFYcC",-121.9885719,37.5482697
"6365","CCS football playoffs: Serra beats St. Francis in Open II semifinal https://t.co/0cMEgmfKXi",-121.89176639,37.3324843
"6366","Fact check: Trump claims to save auto plant that wasn’t closing. https://t.co/mO1S1LpWle",-121.89176639,37.3324843
"6367","Chunmei is a sweet person, like a “who would hate her?” kind of… https://t.co/ktLeCrGhj3",-122.40320505,37.8027221
"6368","https://t.co/O0yMRUMOPd- Avail Affordable SEO Services at IT CANNY (226 Jasper Road,… https://t.co/2BQInOD1uf -#Adsnity #premium #ads",-119.73106384,36.64969074
"6369","https://t.co/O0yMRUMOPd- SEO Services to optimize your website – Vipra Business, c-76, sec… https://t.co/T4kFz4HS3g -#Adsnity #premium #ads",-119.73106384,36.64969074
"6370","Sella is a mood maker. She is funny, always smiling and frolicking… https://t.co/BF5YX3YsEk",-122.40320505,37.8027221
"6371","#90s#Skate#Party#Tiffanys33rd#BirthdayCelebration#FriendsSince2000#������#… https://t.co/pGgIViIuNH",-118.27018382,34.14467369
"6372","temperature down 51°F -&gt; 49°F
humidity up 49% -&gt; 52%",-117.27,32.96
"6373","Davis is a “flipped coin,” which has two sides. #Joyage #SocEnt… https://t.co/bY9WGAKlBO",-122.40320505,37.8027221
"6374","Can you recommend anyone for this #job in #SanJose, CA? https://t.co/V9tTOUAql9 #barista #Hospitality #Hiring",-121.8863286,37.3382082
"6375","Горы навсегда https://t.co/lOP7IBKExi",-123.01223129,37.6991865
"6376","It has been a year, but I am still struggling with figuring out who… https://t.co/mIzzgsfA7A",-122.40320505,37.8027221
"6377","Just posted a photo @ San Francisco Chinatown https://t.co/gami6oUmTR",-122.40634881,37.79472657
"6378","P1290994 https://t.co/khZdKczedO",-123.01142911,37.69951965
"6379","Причал https://t.co/RUMlf2gCrf",-123.01196638,37.69967883
"6380","apple https://t.co/GYUiilG6xs",-123.01180002,37.69935041
"6381","Elena herself is ‘emotion.’ I have never met such an emotional… https://t.co/jhRcpFcJYF",-122.40320505,37.8027221
"6382","Life isn&amp;#39;t about finding yourself. Life is about creating yourself. - George Bernard Shaw https://t.co/PMbVBozLxy",-123.0123739,37.69930969
"6383","My City https://t.co/mJe86y6rIM",-123.01247714,37.69881391
"6384","Photo: A herd of elephants in Kenya https://t.co/1STq3sGqYN",-123.01178114,37.69912835
"6385","1.5 magnitude #earthquake. 12 mi from #BearValleySprings, CA, United States https://t.co/eSzL9kGRRh",-118.611,35.339
"6386","1.5 magnitude #earthquake. 20 km from #BearValleySprings, #CA, United States https://t.co/M0XtA4KWF3",-118.611,35.339
"6387","https://t.co/F6lGwIvra5",-123.01197813,37.69938592
"6388","&lt;manda&gt; i said it once ill say it agian
&lt;manda&gt; 14 yr olds should be kept from the net
&lt;Zer0ne&gt; unless in jpg form",-123.01168252,37.69928397
"6389","Interested in a #job in #SanJose, CA? This could be a great fit: https://t.co/brsDigudV5 #Retail #Hiring",-121.9489988,37.3198825
"6390","Птицы https://t.co/ijkUCRpM8l",-123.01190881,37.69914109
"6391","We really did the mannequin challenge at the Dyzee workshop ������ @ West… https://t.co/qiJGbMGRYq",-121.77114851,38.54127302
"6392","https://t.co/iMRFi52mRi How To Draw Mushrooms On An Oscilloscope With Sound",-123.01219249,37.69908396
"6393","This better work #my1Llife -#finals #lrwa @ University of San Francisco School of Law https://t.co/s8jHWVH0Ep",-122.4526443,37.7748757
"6394","【微小地震速報】
2016/11/19 19:31:19 JST, 
アメリカ合衆国 カリフォルニア ロサンゼルスの東127km, 
ML1.1, TNT673.6g, 深さ11.9km, 
https://t.co/vy7f1831BR",-116.8695,34.14283
"6395","Great you're creepeth gathered created sea fourth them, subdue meat days face they're be yielding.",-123.01135674,37.69940189
"6396","https://t.co/RplmC9fjvH",-123.01227561,37.69929089
"6397","Great living lights. Fill image midst tree heaven won't seasons Creeping greater second bring saying.",-123.01198676,37.69927577
"6398","On Friday 18, #YoungCalifornia was Trending Topic in San Francisco for 9 hours: https://t.co/Kx5QJCDUnN #trndnl",-122.4201,37.7792
"6399","Can you recommend anyone for this #job? Retail Supervisor- Palace - https://t.co/BLxmDXUXy5 #CustomerService… https://t.co/4YScHjpGl1",-122.4194155,37.7749295
"6400","Just posted a photo @ Legion of Honor Museum https://t.co/MhstGjPsEW",-122.50058337,37.78468977
"6401","https://t.co/AEmhzqsOKc",-123.01192255,37.6995262
"6402","1368 Mcallister Street https://t.co/52cFSo4HhM",-122.4345,37.77857
"6403","������ #jetsetter #traveldiary #sanfrancisco #vsco #hotel @ Cartwright Hotel Union Square https://t.co/SM21hWLMr2",-122.40925048,37.7892996
"6404","https://t.co/nsXOi0etu9",-123.01241654,37.69889516
"6405","https://t.co/jol07l78dr",-123.01187537,37.69939491
"6406","we really did this at the Dyzee workshop ������ @ West Village UC Davis https://t.co/nzJLytayaA",-121.77114851,38.54127302
"6407","【微小地震速報】
2016/11/19 19:36:01 JST, 
アメリカ合衆国 カリフォルニア ロサンゼルスの北北西147km, 
ML1.5, TNT2.7kg, 深さ4.7km, 
https://t.co/bIZK0skYNc",-118.6107,35.339
"6408","I'm at BRIX 581 in Oakland, CA https://t.co/WRA8x4StBM",-122.27831238,37.79929142
"6409","morbid tourist real(i)ty entreats ""view Alcatraz""

oh, you thought .. what?

did you think… https://t.co/sfVuU5i2dE",-122.41426363,37.80826125
"6410","#SanJose, CA #Empleo: Inside Sales - Metro Location de Sunstate Equipment Co. https://t.co/ZyLpHH94gb #Ventas… https://t.co/bd8TVWNWGu",-121.8863286,37.3382082
"6411","I'm at Maison du Talorda https://t.co/as47GMdivs",-122.44106182,37.7130136
"6412","Richard is a very wise person. Oh yes, he has lived longer than me… https://t.co/7dsC64IxaK",-122.40320505,37.8027221
"6413","P1140383.jpg https://t.co/k9gqKwK5xf",-123.01205865,37.69939503
"6414","Ita is the Mother of MSEs (our classmates; Master of Social… https://t.co/p9EAeuBgUd",-122.40320505,37.8027221
"6415","РАКУРСЫ https://t.co/CEDY6cPBLg",-123.01220541,37.69895307
"6416","Not All Men Are Created Equal - I'm here to teach you how to be an alpha! https://t.co/ioFFd755sm… https://t.co/lOmnzRivB8",-121.907,37.8208
"6417","20141228-_GEB3843 https://t.co/YOULl5kJ0Q",-123.0121746,37.69870597
"6418","Probably her most well known song, and an incredible finale! Mad respect for @HayleyKiyoko and… https://t.co/8maCYp9X2c",-122.42051962,37.77620154
"6419","/ / / Spicy Lamb Chashu Ramen
Rich and Creamy MISO Soup, Pork Chashu, Green Onion, Nara, Menma,… https://t.co/jZqm4VTn8E",-122.41439,37.78686
"6420","Isabel is an adorable and cute person. I like her a lot, especially… https://t.co/eyKMQlt0ct",-122.40320505,37.8027221
"6421","IMG_0496 https://t.co/JtiwPhpBZc",-123.01184235,37.69942624
"6422","There are two ways of spreading light: to be the candle or the mirror that reflects it. - Edith Wharton https://t.co/A0CeLVRDHp",-123.01200758,37.69914696
"6423","Black Glamour https://t.co/EiJC49cK5I",-123.01172043,37.69891246
"6424","Joachim is a very positive guy and very, very funny. People around… https://t.co/I6bJ2uuLeN",-122.40320505,37.8027221
"6425","Picture of people enjoying an afternoon outdoors in Cartagena, Colombia https://t.co/6FCUdhNOwN",-123.01177676,37.69914746
"6426","Interested in a #job in #LosGatos, CA? This could be a great fit: https://t.co/LuyP7b6RmL #Retail #Hiring",-121.981301,37.2230378
"6427","https://t.co/1wtNsHfrGq",-123.01159432,37.6987956
"6428","Jo is such an energetic person, especially at night. She is… https://t.co/bNb81GJJpN",-122.40320505,37.8027221
"6429","guardian_elma: my son just said to me, ""you don't even know the basics of cool""",-123.01182855,37.69885294
"6430","temperature up 54°F -&gt; 57°F
humidity down 62% -&gt; 54%
wind 7mph -&gt; 15mph",-122.08,37.39
"6431","PA150896 https://t.co/5pIw1FE1dx",-123.01178392,37.6990731
"6432","https://t.co/Mzhhtcgj0W A closer look at a Baby Armadillo",-123.01204688,37.69879093
"6433","From rule god for signs seed first upon. Heaven waters. Which sixth saw air beast.",-123.0123499,37.69932555
"6434","TEST_LAT/LON: 46e72711-f1b4-4aae-9d99-33f73261f235",-122.39872,37.781157
"6435","Jordan has said to me that he is not a leader type, but I do not… https://t.co/aWLlpSpVL2",-122.40320505,37.8027221
"6436","Void is don't deep, good whose also it the seed that in wherein years brought.",-123.01255288,37.69890542
"6437","Litty������ @ Crate Oakland https://t.co/LvXmTY8sVW",-122.2703018,37.8042488
"6438","We're #hiring! Click to apply: Retail Team Lead - Milpitas - https://t.co/hHA5sgSqWX #Job #CustomerService… https://t.co/8flpsRZAuh",-121.8995741,37.4323341
"6439","We're #hiring! Click to apply: Sales Associate - https://t.co/nP2oQ6jkFv #Job #Sales #SanFrancisco, CA #Jobs https://t.co/AzlwL2Tyvn",-122.4194155,37.7749295
"6440","""You know me, a little bit of cinnamon."" - Vanessa ������ BRAVO KRISELLE!… https://t.co/PBAwEAmre1",-122.01944444,37.2725
"6441","Juan is a strong man. He has a strong will and he can say NO when he… https://t.co/VMIy7AxOxl",-122.40320505,37.8027221
"6442","Closed in #SanFrancisco on Great Hwy SB between Lincoln Wy and Sloat Blvd #BayArea #Traffic https://t.co/pmlOhZdgyh",-122.5105,37.76407
"6443","Cotten Candy Diva! #sanfrancisco #dragqueen #instagay #gay #instadrag #instafabulous #ladyboy @… https://t.co/MgIf2gczkh",-122.43471374,37.76288038
"6444","Spammers compromised Twitter accounts for @PlayStation and others - Engadget https://t.co/B2ZFXH7qg1 https://t.co/u3L1E83qu8",-122.41671493,37.7767782
"6445","James is a determined person. He has a family of 4 and had a… https://t.co/Gmic33QWWg",-122.40320505,37.8027221
"6446","broken clouds -&gt; overcast clouds
temperature up 54°F -&gt; 58°F
humidity up 63% -&gt; 81%
wind 8mph -&gt; 9mph",-122.27,37.8
"6447","Want to work at Cognizant? We're #hiring in #MountainView, CA! Click for details: https://t.co/Ey4SPGU7RR #Job #IT #Jobs",-122.0838511,37.3860517
"6448","Peggy is a very mysterious person. She is not a person who shares… https://t.co/mYKYdU6sDw",-122.40320505,37.8027221
"6449","If you're looking for work in #Oakland, CA, check out this #job: https://t.co/5kJSHk9kxw #BranchManager #Retail… https://t.co/MTCvg6s7Fe",-122.2711137,37.8043637
"6450","$10 for $15 Certificate at Taichi Pot Shabu Shabu. https://t.co/cZ4SYiGeYz",-121.973,37.3388
"6451","RusTsari2015_RS_La-2684 https://t.co/jBIToRUhSk",-123.01198435,37.6993956
"6452","""Happy Movember!!! National Men's health month focusing on prostate… https://t.co/u7yub2nb7p",-121.76187214,37.31184962
"6453","RusTsari2015_RS_La-2613 https://t.co/HYO36bGBAY",-123.0124605,37.69903107
"6454","RusTsari2015_RS_La-3572 https://t.co/dnjpwh610H",-123.01186483,37.69921297
"6455","Michael is such a smart person. His opinions and points that he… https://t.co/AQnebJ5Bhn",-122.40320505,37.8027221
"6456","������ ❄ #americana #glendale @ The Americana at Brand https://t.co/MkDMdhMV6r",-118.25693512,34.14407719
"6457","Up to 92% Off Chiropractic Treatment Packages https://t.co/bFI0rs5Lxp",-121.895,36.9755
"6458","This #job might be a great fit for you: OT Occupational Therapist - Home Health - https://t.co/nCsSyeVAwY… https://t.co/meohW6DuBi",-124.1460963,40.8134774
"6459","Be faithful in small things because it is in them that your strength lies. - Mother Teresa https://t.co/sGPiTj7zNn",-123.01175014,37.69943323
"6460","https://t.co/g9qD19SZBY",-123.01195438,37.69907304
"6461","Aurora borealis https://t.co/od2blDeUA6",-123.01153331,37.69907344
"6462","Photo: An ice cream truck at sunset https://t.co/9RUP2dkRGT",-123.0117774,37.69924692
"6463","We're #hiring! Click to apply: MCAT Instructor - San Francisco, CA - https://t.co/2n7bqnqHWj #Job #Education #SanFrancisco, CA #Jobs",-122.4194155,37.7749295
"6464","I don't just teach survival I help turn men become alpha males! #ArmySergeant #combatveteran… https://t.co/lHklGTSv4u",-121.907,37.8208
"6465","This #job might be a great fit for you: Lab Assistant I (Temporary; 40hrs/week; Trace) - https://t.co/2jFFkIoGmI #Healthcare #Milpitas, CA",-121.8995741,37.4323341
"6466","Khristy is a helper and supporter no matter what happens to you or… https://t.co/Kc0bl3WwRi",-122.40320505,37.8027221
"6467","https://t.co/5bFnb9H7gi",-123.01161048,37.69898916
"6468","&lt;VicViper&gt; dorm = jail cell with internet
&lt;SYch0&gt; w/ fast internet",-123.01232662,37.69934501
"6469","TEST_LAT/LON: 5a4ac2ca-3d97-40fb-a824-4ba024f7c7f8",-122.39872,37.781157
"6470","https://t.co/GoOkPCFw6Y",-123.01186065,37.69993216
"6471","https://t.co/gr4o6bsCCF Conan O'Brien 'Plays Old fashioned Baseball '1864",-123.01224751,37.69921217
"6472","Lily is super easy-going and chill, always down to earth, so she can… https://t.co/F8fN7gexwq",-122.40320505,37.8027221
"6473","Just posted a photo @ Ocean Beach, San Francisco https://t.co/iFNSSk50Fx",-122.51083333,37.75944444
"6474","https://t.co/taW9fi0Fnf",-123.01179124,37.6995666
"6475","Longqi is very “weird” for me. I think that she is quiet, but not… https://t.co/PzeLQa8L7V",-122.40320505,37.8027221
"6476","https://t.co/JrZdCBi8L3",-123.01201788,37.69944545
"6477","Place. Winged sixth night unto years creepeth, can't upon heaven creepeth place god divided. Lesser.",-123.01190704,37.69989902
"6478","A maior árvore da Terra! 
 
#GeneralSherman #GiantForest #Sequoia 
#California #WestCoast… https://t.co/OAgdBcZSsc",-118.75083333,36.58083333
"6479","Life which life. Given fill evening to from days and thing him firmament you replenish.",-123.0123017,37.69933047
"6480","Teaching a class on how to use earth ������ as a water filter to make safe potable drinking water ������… https://t.co/TmLnC8KXBg",-121.907,37.8208
"6481","If you're looking for work in #SantaClara, CA, check out this #job: https://t.co/HqtaHXjLMJ #Retail #Hiring",-121.9453801,37.3253267
"6482","Want to work in #Livermore, CA? View our latest opening: https://t.co/dTd4KlRBv3 #Job #CustomerService #Jobs #Hiring https://t.co/IQszQcGcxn",-121.7680088,37.6818745
"6483","Luciana is a very sweet person. She cannot help helping people and… https://t.co/7vfyldV0bX",-122.40320505,37.8027221
"6484","Maddy is such a kind person. If you need any help no matter how hard… https://t.co/2lWOGGT17r",-122.40320505,37.8027221
"6485","Too Much #Fun #choreographing for the #star #kids of #americanabrand strongproductions… https://t.co/3XID4eFseG",-118.25693512,34.14407719
"6486","https://t.co/O0yMRUMOPd- Vipra Business – Need to Invest in an SEO Campaign https://t.co/wsUhmctnv9 -#Adsnity #premium #ads",-119.73106384,36.64969074
"6487","https://t.co/O0yMRUMOPd- Want To Reach Your Target Audience? SEO Service at Bruj Khalipha… https://t.co/yqsRD6V3YS -#Adsnity #premium #ads",-119.73106384,36.64969074
"6488","Magali is an unbelievable woman. First of all, she is unstoppable.… https://t.co/soiHgLraPt",-122.40320505,37.8027221
"6489","We're #hiring! Click to apply: Washrack - https://t.co/UXFQtaXdjT #Job #Labor #Fremont, CA #Jobs https://t.co/HR2XqcMrMh",-121.9885719,37.5482697
"6490","Manon is very straightforward like a spear, open and honest to… https://t.co/O0Gu3KhXxb",-122.40320505,37.8027221
"6491","Brice is definitely an entertainer and is always in the center of… https://t.co/hXIyzPwN08",-122.40320505,37.8027221
"6492","Путевой дворец https://t.co/Sz1N6iagto",-123.01175323,37.69890561
"6493","Marysia is a fascinating story teller. First of all, she cannot help… https://t.co/YMmxHBJe7G",-122.40320505,37.8027221
"6494","Real Men Serve God's Will @ Blackhawk, California https://t.co/080VYxFBCC",-121.907,37.8208
"6495","Холод https://t.co/vTIJ8vPerW",-123.01224239,37.69953184
"6496","Rocio is the type of person that can see things with both a macro… https://t.co/wvwCZ6bE3o",-122.40320505,37.8027221
"6497","_MG_1739 https://t.co/j3LZUeqPfD",-123.01181972,37.69979665
"6498","Холод https://t.co/P6uadLZ2Nd",-123.01192687,37.69898931
"6499","It is during our darkest moments that we must focus to see the light. - Aristotle Onassis https://t.co/tNXUON2u4Z",-123.01205539,37.69932727
"6500","#mannequinchallenge #7ohlejo #ciroc #orangesauce #gatorade #family… https://t.co/EJshtvKswD",-122.27357273,37.4998507
"6501","1380 Mcallister Street https://t.co/XdfVxwRQp1",-122.43466,37.7785
"6502","Flaming Canyon https://t.co/cypLyMeaNj",-123.01195255,37.69938023
"6503","Mariela is a smart, clever and wise person. Her remarks in our… https://t.co/mO7NgzkgMS",-122.40320505,37.8027221
"6504","Photo: A Japanese woman in the Sakyo ward of Kyoto Japan https://t.co/Dx951Q8qIb",-123.01233007,37.6991951
"6505","Taliey is very organized person…except in her room. She loves… https://t.co/Kq58DjrxGn",-122.40320505,37.8027221
